gene_oid,Locus Tag,Gene Product Name,Genome ID,Genome Name,Gene Symbol,GenBank Accession,Chromosome,Start Coord,End Coord,Strand,DNA Sequence Length (bp),Amino Acid Sequence Length (aa),Locus Type,Is Pseudogene,Is Obsolete,Is Partial Gene,Add Date,Is Public,Transmembrane Helices,Signal Peptides,Scaffold ID,Scaffold External Accession,Scaffold Name,Scaffold Length (bp),Scaffold GC %,Scaffold Read Depth,COG,Pfam,Tigrfam,Enzyme,KO,IMG Term,Alt. Contact Email,Alt. Contact Name,Alt2. Contact Emails (GOLD),Alt2. Contact Names (GOLD),Altitude In Meters,Biotic Relationships,Cell Arrangement,Cell Shape,Chlorophyll concentration,Clade,Contact Email,Contact Name,Culture Type,Cultured,Depth In Meters,Diseases,Ecosystem,Ecosystem Category,Ecosystem Subtype,Ecosystem Type,Ecotype,Energy Source,Funding Program,Funding Year,Geographic Location,GOLD Sequencing Depth,GOLD Sequencing Quality,GOLD Sequencing Strategy,GPTS Proposal ID,Gram Staining,Habitat,HMP ID,Host Gender,Host Name,Is Published,Isolation,Isolation Country,ITS Proposal ID,ITS SP ID,Latitude,Longhurst Code,Longhurst Description,Longitude,Medical Record Number,Metabolism,Motility,NCBI Bioproject Accession,NCBI Biosample Accession,Nitrate Concentration,Oxygen concentration,Oxygen Requirement,pH,Phenotype,PMO Project ID,Pressure,Project / Study Name,Proportal Isolation,Proportal Ocean,Proportal Station,Proportal WOA Dissolved Oxygen,Proportal WOA Nitrate,Proportal WOA Phosphate,Proportal WOA Salinity,Proportal WOA Silicate,Proportal WOA Temperature,Pubmed ID,Relevance,Salinity,Salinity Concentration,Sample Body Site,Sample Body Subsite,Sample Collection Date ,Sample Collection Temperature,Seq Status,Sequencing Method,Specific Ecosystem,Sporulation,Temperature Range,Type Strain,Uncultured Type,Visits,is_ca,is_dab1
637098951,SAV0453,hypothetical protein,637000277,Staphylococcus aureus aureus M,,NP_370977,,496939,499644,+,2706,901,CDS,No,No,,10/2/06,Yes,,,637000074,NC_002758,Staphylococcus aureus subsp. aureus Mu50: NC_002758,2878529.0,0.33,,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,NCKyrpides@lbl.gov,Nikos Kyrpides,hiram@med.juntendo.ac.jp; nckyrpides@lbl.gov,Hiramatsu K; Nikos Kyrpides,_,Free living,"Clusters, Singles",Coccus-shaped,_,_,hiram@med.juntendo.ac.jp,Hiramatsu K,Isolate,Yes,_,"Deep abscesses, Endocarditis, Mastitis, Meningitis, Nosocomial infection, Osteomyelitis, Phlebitis, Pneumonia",Host-associated,Human,Unclassified,Unclassified,_,_,_,_,Pus of a Japanese male baby with a surgical wound infection that did not respond to vancomycin in 1997,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,Host,_,_,Homo sapiens,Yes,Pus of a Japanese male baby with a surgical wound infection that did not respond to vancomycin in 1997,Japan,_,_,_,_,_,_,_,_,Nonmotile,PRJNA263,_,_,_,Facultative,_,Pathogen,_,_,Staphylococcus aureus aureus M,_,_,_,_,_,_,_,_,_,11418146,"Animal Pathogen, Cattle Pathogen, Human Pathogen, Medical, Poultry Pathogen",_,_,_,_,_,_,Complete,_,Unclassified,Nonsporulating,Mesophile,Unknown,_,_,False,True
2719304793,Ga0174717_11436,hypothetical protein,2718217911,Staphylococcus aureus ATCC BAA1680 29b,,,,479176,481881,+,2706,901,CDS,No,No,,3/9/17,Yes,,,2718228204,Ga0174717_11,Staphylococcus aureus ATCC BAA1680 29b : Ga0174717_11,2872768.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJNA268517,SAMN03251897,_,_,_,_,_,_,_,Staphylococcus aureus ATCC BAA1680 29b,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,Illumina,_,_,_,_,_,_,False,True
2651818532,Ga0077964_112520,hypothetical protein,2648501918,Staphylococcus haemolyticus Sh29/312/L2,,,,2443379,2445949,-,2571,856,CDS,No,No,,1/22/16,Yes,,,2648580229,Ga0077964_11,Staphylococcus haemolyticus Sh29/312/L2 : Ga0077964_11,2561368.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,Yes,_,_,_,_,_,_,_,_,_,_,_,PRJNA279309,SAMN03436301,_,_,_,_,_,_,_,Staphylococcus haemolyticus Sh29/312/L2,_,_,_,_,_,_,_,_,_,25999579,Medical,_,_,_,_,_,_,Complete,Ion Torrent PGM,_,_,_,_,_,_,False,True
2641367346,Ga0098214_112831,hypothetical protein,2639762945,Nitrospira moscoviensis NSP M-1,,,,2839712,2842963,-,3252,1083,CDS,No,No,,11/7/15,Yes,,,2639812211,Ga0098214_11,Nitrospira moscoviensis NSP M-1 : Ga0098214_11,4589485.0,0.62,1.0,,pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,_,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJNA283178,SAMN03702441,_,_,_,_,_,_,_,Nitrospira moscoviensis NSP M-1,_,_,_,_,_,_,_,_,_,_,Environmental,_,_,_,_,_,_,Complete,Illumina,_,_,_,Yes,_,_,False,True
2813732145,Ga0325180_11846,hypothetical protein,2811995293,Acidithiobacillus caldus MTH-04,,,,831977,835138,+,3162,1053,CDS,No,No,,12/5/18,Yes,,,2812086136,Ga0325180_11,Acidithiobacillus caldus MTH-04 : Ga0325180_11,2752116.0,0.62,1.0,,pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,Environmental,Aquatic,_,Freshwater,_,_,_,_,"China: Tenchong area, Yunnan province",_,Level 6: Finished,Whole Genome Sequencing,_,_,_,_,_,_,No,spring,China,_,_,_,_,_,_,_,_,_,PRJNA318365,SAMN04849265,_,_,_,_,_,_,_,Acidithiobacillus caldus MTH-04,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,Complete,"454, Illumina HiSeq",_,_,_,_,_,_,False,True
646401588,SAAV_0396,hypothetical protein,646311955,Staphylococcus aureus aureus ED98,,YP_003281342,,433545,436250,+,2706,901,CDS,No,No,,2/26/10,Yes,,,646311947,NC_013450,Staphylococcus aureus subsp. aureus ED98: NC_013450,2824404.0,0.33,,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,NCKyrpides@lbl.gov,Nikos Kyrpides,nckyrpides@lbl.gov; ross.fitzgerald@ed.ac.uk,"Nikos Kyrpides; Fitzgerald,J.R.",_,Free living,"Clusters, Singles",Coccus-shaped,_,_,ross.fitzgerald@ed.ac.uk,"Fitzgerald,J.R.",Isolate,Yes,_,"Pneumonia, Septicemia",Host-associated,Birds,Unclassified,Unclassified,_,Heterotroph,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,Host,_,_,Gallus gallus,Yes,broiler chicken in Northern Ireland,Ireland,_,_,_,_,_,_,_,_,Nonmotile,PRJNA39547,_,_,_,Facultative,_,Pathogen,_,_,Staphylococcus aureus aureus ED98,_,_,_,_,_,_,_,_,_,19884497,"Human Pathogen, Medical",_,_,Airways,_,_,_,Complete,454 GS20,Unclassified,Nonsporulating,Mesophile,Unknown,_,_,False,True
646945827,SA2981_0429,Hypothetical transmembrane protein coupled to NADH-ubiquinone oxidoreductase chain 5,646862342,Staphylococcus aureus 04-02981,,ADC36640,,470029,472734,+,2706,901,CDS,No,No,,6/24/10,Yes,,,646862390,CP001844,Staphylococcus aureus 04-02981: CP001844,2821452.0,0.33,,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,NCKyrpides@lbl.gov,Nikos Kyrpides,nckyrpides@lbl.gov; nuebelu@rki.de,Nikos Kyrpides; Ulrich Nuebel,_,Free living,"Clusters, Singles",Coccus-shaped,_,_,nuebelu@rki.de,Ulrich Nuebel,Isolate,Yes,_,"Pneumonia, Septicemia",Host-associated,Human,Unclassified,Unclassified,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,Host,_,_,Homo sapiens,Yes,_,_,_,_,_,_,_,_,_,_,Nonmotile,PRJNA34809,SAMN02603764,_,_,Facultative,_,"Meticillin resistant, Pathogen",_,_,Staphylococcus aureus 04-02981,_,_,_,_,_,_,_,_,_,20386717,"Comparative analysis, Human Pathogen, Medical",_,_,_,_,_,_,Complete,"454, Illumina",Unclassified,Nonsporulating,Mesophile,Unknown,_,_,False,True
2687207001,Ga0123750_12395,hypothetical protein,2684623212,Staphylococcus aureus FDA209P,,,,435025,437730,+,2706,901,CDS,No,No,,7/12/16,Yes,,,2684693364,Ga0123750_12,Staphylococcus aureus FDA209P : Ga0123750_12,2775733.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJDB4160,SAMD00039082,_,_,_,_,_,_,_,Staphylococcus aureus FDA209P,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,"Illumina MiSeq, PacBio RS II",_,_,_,_,_,_,False,True
2562383189,SAI8T7_1003300,hypothetical protein,2561511182,Staphylococcus aureus ST228/18583,,,,448445,451150,+,2706,901,CDS,No,No,,3/23/14,Yes,,,2561541605,HE579073,Staphylococcus aureus ST228/18583 : HE579073,2759328.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,valerie.vogel@gmail.com,Valerie Vogel,_,_,_,_,_,_,valerie.vogel@gmail.com,Valerie Vogel,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,Yes,_,_,_,_,_,_,_,_,_,_,_,PRJEA71357,SAMEA2272502,_,_,_,_,_,_,_,Staphylococcus aureus ST228/18583,_,_,_,_,_,_,_,_,_,22720005,_,_,_,_,_,_,_,Complete,_,_,_,_,Unknown,_,_,False,True
2641367570,Ga0098214_113055,hypothetical protein,2639762945,Nitrospira moscoviensis NSP M-1,,,,3060539,3063841,+,3303,1100,CDS,No,No,,11/7/15,Yes,,,2639812211,Ga0098214_11,Nitrospira moscoviensis NSP M-1 : Ga0098214_11,4589485.0,0.62,1.0,,pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,_,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJNA283178,SAMN03702441,_,_,_,_,_,_,_,Nitrospira moscoviensis NSP M-1,_,_,_,_,_,_,_,_,_,_,Environmental,_,_,_,_,_,_,Complete,Illumina,_,_,_,Yes,_,_,False,True
2672700644,Ga0106716_112741,hypothetical protein,2671180418,Staphylococcus aureus NRS152 GCA_001018805.1,,,,2596492,2599197,+,2706,901,CDS,No,No,,5/26/16,Yes,,,2671226423,Ga0106716_11,Staphylococcus aureus NRS152 : Ga0106716_11,2799229.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJNA231221,SAMN03255454,_,_,_,_,_,_,_,Staphylococcus aureus NRS152,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,"PacBio RS, Illumina",_,_,_,_,_,_,False,True
2510890814,HydSODRAFT_0323,hypothetical protein,2510461075,Hydrogenobaculum sp. SO,,,,321281,324166,+,2886,961,CDS,No,No,,2/4/12,Yes,,,2510537098,HydSO_HSF.1,Hydrogenobaculum sp. SO : HydSO_HSF.1,701694.0,0.35,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,Ioanna.Pagani@thermofisher.com,Ioanna Pagani,timmcder@montana.edu,Timothy McDermott,_,Free living,_,Rod-shaped,_,_,timmcder@montana.edu,Timothy McDermott,Isolate,Yes,_,_,Engineered,Unclassified,_,_,_,_,DD,2007,_,_,Level 6: Finished,Whole Genome Sequencing,50015,Gram-,Fresh water,_,_,_,No,_,_,_,_,_,_,_,_,_,_,Motile,PRJNA333960,SAMN05447118,_,_,Aerobe,_,_,16083,_,Hydrogenobaculum sp. SO,_,_,_,_,_,_,_,_,_,_,Biotechnological,_,_,_,_,_,_,Complete,"454 GS FLX Titanium, Illumina GAIIx",_,Nonsporulating,Thermophile,Unknown,_,_,False,True
2598920697,Ga0059258_00417,hypothetical protein,2597490282,Staphylococcus aureus aureus ATCC 25923,,,,431065,433770,+,2706,901,CDS,No,No,,12/9/14,Yes,,,2597543085,Ga0059258_gi685631213.2,Staphylococcus aureus aureus ATCC 25923 : Ga0059258_gi685631213.2,2778854.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,Clusters,Coccoid,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,USA: Seattle,408x,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,Homo sapiens,No,human clinical isolate,USA,_,_,_,_,_,_,_,_,_,PRJNA259557,SAMN03009478,_,_,Facultative,_,_,_,_,Staphylococcus aureus aureus ATCC 25923,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,PacBio RS,_,_,_,Unknown,_,_,False,True
2678030882,Ga0125196_11486,hypothetical protein,2675903453,Staphylococcus aureus aureus Gv88,,,,518112,520817,+,2706,901,CDS,No,No,,6/15/16,Yes,,,2675976867,Ga0125196_11,Staphylococcus aureus aureus Gv88 : Ga0125196_11,2988028.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJNA288682,SAMN03835488,_,_,_,_,_,_,_,Staphylococcus aureus aureus Gv88,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,454,_,_,_,_,_,_,False,True
2669814490,Ga0106737_11728,hypothetical protein,2667527870,Staphylococcus aureus NRS1 GCA_001019495.1,,,,704945,707650,-,2706,901,CDS,No,No,,5/7/16,Yes,,,2667580785,Ga0106737_11,Staphylococcus aureus NRS1 : Ga0106737_11,2878506.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,wound,_,_,_,_,_,_,_,_,_,_,PRJNA231221,SAMN03255479,_,_,_,_,_,_,_,Staphylococcus aureus NRS1,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,"PacBio RS, Illumina",_,_,_,_,_,_,False,True
637019965,aq_863,hypothetical protein,637000010,Aquifex aeolicus VF5,,NP_213587,,594938,597961,-,3024,1007,CDS,No,No,,10/2/06,Yes,,,637000009,NC_000918,Aquifex aeolicus VF5: NC_000918,1551335.0,0.43,,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,NCKyrpides@lbl.gov,Nikos Kyrpides,rswanson@diversa.com; nckyrpides@lbl.gov,Swanson RV; Nikos Kyrpides,_,Free living,_,_,_,_,rswanson@diversa.com,Swanson RV,Isolate,Yes,_,_,_,_,_,_,_,Chemolithoautotroph,_,_,_,0.97x,Level 6: Finished,Whole Genome Sequencing,_,Gram-,"Hot spring, Marine",_,_,_,Yes,_,_,_,_,_,_,_,_,_,_,Nonmotile,PRJNA215,SAMN02603207,_,_,Facultative,_,_,_,_,Aquifex aeolicus VF5,_,_,_,_,_,_,_,_,_,9537320,Biotechnological,_,_,_,_,_,_,Complete,_,_,_,Hyperthermophile,Yes,_,_,False,True
2667275269,Ga0111770_11403,hypothetical protein,2663763496,Staphylococcus aureus 144_S7,,,,452828,455533,+,2706,901,CDS,No,No,,4/20/16,Yes,,,2663865836,Ga0111770_11,Staphylococcus aureus 144_S7 : Ga0111770_11,2730860.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJNA274731,SAMN03339012,_,_,_,_,_,_,_,Staphylococcus aureus 144_S7,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,Illumina MiSeq,_,_,_,_,_,_,False,True
2662669015,Ga0111744_13414,hypothetical protein,2660238509,Staphylococcus aureus NCTC13435,,,,458755,461460,+,2706,901,CDS,No,No,,4/4/16,Yes,,,2660315375,Ga0111744_13,Staphylococcus aureus NCTC13435 : Ga0111744_13,2797452.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJEB6403,SAMEA2479566,_,_,_,_,_,_,_,Staphylococcus aureus NCTC13435,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,Complete,_,_,_,_,_,_,_,False,True
2656614679,Ga0111281_12369,hypothetical protein,2654588013,Staphylococcus aureus SA564,,,,419705,422410,+,2706,901,CDS,No,No,,3/14/16,Yes,,,2654629217,Ga0111281_12,Staphylococcus aureus SA564 null replaces 98278 : Ga0111281_12,2783537.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJNA270620,SAMN03267711,_,_,_,_,_,_,_,Staphylococcus aureus SA564,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,"Illumina HiSeq 2500, Sanger",_,_,_,_,_,_,False,True
643567713,Cagg_2891,hypothetical protein,643348527,Chloroflexus aggregans DSM 9485,,YP_002464188,,3547398,3549917,+,2520,839,CDS,No,No,,2/11/09,Yes,,,643348654,NC_011831,Chloroflexus aggregans DSM 9485: NC_011831,4684931.0,0.56,,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,NCKyrpides@lbl.gov,Nikos Kyrpides,dab14@psu.edu,Donald Bryant,_,Free living,Filaments,Filament-shaped,_,_,dab14@psu.edu,Donald Bryant,Isolate,Yes,_,_,Environmental,Aquatic,Unclassified,Thermal springs,_,Photosynthetic,DOEM,2005,Hot spring in Japan,10x,Level 6: Finished,Whole Genome Sequencing,3342,Gram-,"Aquatic, Fresh water, Hot spring",_,_,_,No,Hot spring in Japan,Japan,_,_,_,_,_,_,_,_,Motile,PRJNA16708,SAMN00623036,_,_,Facultative,_,Green non-sulfur,16671,_,Chloroflexus aggregans DSM 9485,_,_,_,_,_,_,_,_,_,_,Biotechnological,_,_,_,_,_,55 C,Complete,"454, Sanger",Unclassified,_,Thermophile,Yes,_,_,False,True
649861480,GYMC52_0447,Protein of unknown function DUF2309,649633048,Geobacillus sp. Y412MC52,GK0443,YP_004131089,,487945,490557,+,2613,870,CDS,No,No,,3/26/11,Yes,,,649633118,NC_014915,Geobacillus sp. Y412MC52 chromosome: NC_014915,3628883.0,0.52,,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,NCKyrpides@lbl.gov,Nikos Kyrpides,dmead@lucigen.com,David Mead,_,Free living,_,Rod-shaped,_,_,dmead@lucigen.com,David Mead,Isolate,Yes,_,_,Environmental,Aquatic,Unclassified,Thermal springs,_,Chemoorganotroph,DOEM,2005,Yellowstone National Park,_,Level 6: Finished,Whole Genome Sequencing,52400,Gram+,"Aquatic, Fresh water, Hot spring",_,_,_,Yes,Obsidian Hot Spring in Yellowstone National Park,USA,_,_,44.376262,_,_,-110.690383,_,_,Motile,PRJNA30797,SAMN00713574,_,_,Facultative,_,_,97008,_,Geobacillus sp. Y412MC52,_,_,_,_,_,_,_,_,_,26500717,Biotechnological,_,_,_,_,_,_,Complete,_,Unclassified,Sporulating,Thermophile,Unknown,_,_,False,True
2688653242,Ga0123702_12362,hypothetical protein,2687453404,Staphylococcus aureus ST20130940,,,,411368,414073,+,2706,901,CDS,No,No,,7/27/16,Yes,,,2687454017,Ga0123702_12,Staphylococcus aureus ST20130940 : Ga0123702_12,2679642.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,83-year old woman with a hip prosthesis infection,France,_,_,_,_,_,_,_,_,_,PRJNA298753,SAMN04166494,_,_,_,_,_,_,_,Staphylococcus aureus ST20130940,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,454,_,_,_,_,_,_,False,True
643694728,USA300HOU_0458,hypothetical protein,643692036,Staphylococcus aureus aureus USA300_TCH1516,,YP_001574363,,478974,481679,+,2706,901,CDS,No,No,,6/9/09,Yes,,,643692009,NC_010079,Staphylococcus aureus subsp. aureus USA300_TCH1516: NC_010079,2872915.0,0.33,,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,NCKyrpides@lbl.gov,Nikos Kyrpides,nckyrpides@lbl.gov; sarahh@bcm.tmc.edu,"Nikos Kyrpides; Highlander, SK",_,Free living,"Clusters, Singles",Coccus-shaped,_,_,sarahh@bcm.tmc.edu,"Highlander, SK",Isolate,Yes,_,"Pneumonia, Septicemia",Host-associated,Human,Unclassified,Unclassified,_,Heterotroph,_,_,methicillin resistant strain,"8x by using dye terminator chemistry,15x by 454",Level 6: Finished,Whole Genome Sequencing,_,Gram+,Host,_,_,Homo sapiens,Yes,methicillin resistant strain,_,_,_,_,_,_,_,_,_,Nonmotile,PRJNA19489,SAMN00253845,_,_,Facultative,_,"Meticillin resistant, Pathogen",_,_,Staphylococcus aureus aureus USA300_TCH1516,_,_,_,_,_,_,_,_,_,17986343,"Human Pathogen, Medical",_,_,Skin,_,_,_,Complete,454 GS20,Unclassified,Nonsporulating,Mesophile,Unknown,_,_,False,True
637697795,SSP2379,hypothetical protein,637000284,Staphylococcus saprophyticus saprophyticus ATCC 15305,SSP2379,YP_302469,,2445028,2447682,-,2655,884,CDS,No,No,,10/2/06,Yes,,,637000394,NC_007350,Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305: NC_007350,2516575.0,0.33,,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,NCKyrpides@lbl.gov,Nikos Kyrpides,hattori@genome.ls.kitasato-u.ac.jp; nckyrpides@lbl.gov,Hattori M; Nikos Kyrpides,_,Free living,"Clusters, Singles",Coccus-shaped,_,_,hattori@genome.ls.kitasato-u.ac.jp,Hattori M,Isolate,Yes,_,Urinary infection,Host-associated,Human,Urethra,Excretory system,_,_,_,_,_,9.4x,Level 6: Finished,Whole Genome Sequencing,_,Gram+,"Host, Human skin",_,_,Homo sapiens,Yes,Human urine specimen,_,_,_,_,_,_,_,_,_,Nonmotile,PRJNA15596,SAMD00061076,_,_,Aerobe,_,Pathogen,_,_,Staphylococcus saprophyticus saprophyticus ATCC 15305,_,_,_,_,_,_,_,_,_,16135568,"Human Pathogen, Medical",_,_,Urogenital tract,Urinary tract,_,_,Complete,_,Urine,Nonsporulating,Mesophile,Yes,_,_,False,True
